FID,t_nr,vejnavn,beskrivelse,husnummer,type,taelling_type,ktj_7_19,tung_pct,aadt_koretojer,hvdt_koretojer,cykler_7_19,ladcykler_pct,aadt_cykler,hvdt_cykler,fod_7_19,aadt_fod_7_19,hvdt_fod_7_19,fod_7_21,aadt_fod_7_21,hvdt_fod_7_21,fod_7_24,aadt_fod_7_24,hvdt_fod_7_24,aadt_fod_label,taelle_dato,aar,link,tung_pct_real,ladcykler_pct_real,lastbiler_7_19,lastbiler_pct,elloebehjul_7_19,elloebehjul_pct,wkb_geometry
trafiktaelling.878,9953,Øster Farimagsgade-Sølvgade,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20160623,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/3fGzv46bAX.pdf,,,,,,,POINT (12.574384763372107 55.689409019897234)
trafiktaelling.879,9954,Øster Voldgade-Sølvgade,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20160621,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/yhzXojFwCy.pdf,,,,,,,POINT (12.578385073551285 55.687515544418964)
trafiktaelling.880,9955,Skelbækgade,Nordvest for Kødboderne,30,100,Øvrige tællinger,3074,"3,0",3600,4000,0,0,0,0,,,,,,,,,,,20161122,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/09hvmWfyly.pdf,3,0,,,,,POINT (12.557273405412333 55.66653717476255)
trafiktaelling.881,9956,Vendersgade,FODG,5,100,Øvrige tællinger,,,,,,,,,8984,10500,10900,,,,,,,10500,20170620,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/hPY5e0wRQJ.pdf,,,,,,,POINT (12.570159730305278 55.68304581752042)
trafiktaelling.882,9958,Vasbygade,TRAFIK,40,100,Øvrige tællinger,36765,"4,5",43000,48200,4212,"1,5",4300,5100,,,,,,,,,,,20160927,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/hJyNtrMOzt.pdf,4.5,1.5,,,,,POINT (12.546333119575465 55.656139884880716)
trafiktaelling.883,9969,Banegårdspladsen,Vestlige side med modstrømscykelsti,,100,Øvrige tællinger,798,"2,1",900,1000,1356,,1400,1700,,,,,,,,,,,20170403,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ZcKXrlL6Vh.pdf,2.0999999,,,,,,POINT (12.56323791382335 55.67356176490458)
trafiktaelling.884,9970,Amager Boulevard-Klaksvigsgade-Ved Langebro,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150618,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/xzhnmicMt4.pdf,,,,,,,POINT (12.582358856754073 55.668588126477616)
trafiktaelling.885,9971,Amager Boulevard-Ved Stadsgraven,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130313,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/nL3e5hndX6.pdf,,,,,,,POINT (12.590765054035494 55.66756975313419)
trafiktaelling.886,9972,Amager Boulevard_Ørestads Boulevard,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140325,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ZWozv1JNpG.pdf,,,,,,,POINT (12.587702330498084 55.66768227219331)
trafiktaelling.887,9973,Amager Fælledvej_Kaj Munksvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140327,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/bIQ6Gm5ZZR.pdf,,,,,,,POINT (12.592645028955207 55.65870682459547)
trafiktaelling.888,9974,Amager Fælledvej_Rued Langgaards Vej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140326,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/K3YLAEbaoA.pdf,,,,,,,POINT (12.593088987099843 55.66019759272079)
trafiktaelling.890,9976,Amagerbrogade_Elbagade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130314,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/45jsguL78H.pdf,,,,,,,POINT (12.611214810548864 55.65322151067019)
trafiktaelling.891,9977,Amagerbrogade_Frankrigsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130423,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/aRJgYVSqpg.pdf,,,,,,,POINT (12.60508344121426 55.66035867738931)
trafiktaelling.892,9978,Amagerbrogade_Gerbrandtsvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130312,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/Cbwbpmyve5.pdf,,,,,,,POINT (12.614135447050517 55.646768241206054)
trafiktaelling.893,9979,Amagerbrogade_Holmbladsgade,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130306,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/HKHRwZbukv.pdf,,,,,,,POINT (12.600919943154855 55.66396537613396)
trafiktaelling.894,9980,Amagerbrogade_Oxford Allé,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130423,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/gktHloCHEu.pdf,,,,,,,POINT (12.612833315924771 55.64961014963679)
trafiktaelling.895,9981,Amagerbrogade_Vejlands Allé,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130314,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/kVlN1kuJdK.pdf,,,,,,,POINT (12.615523243768136 55.643789127684016)
trafiktaelling.896,9982,Amagerbrogade_Wibrandtsvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130312,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/r9RAxg6VxI.pdf,,,,,,,POINT (12.614381334350668 55.64620897109287)
trafiktaelling.897,9983,Amagerbrogade_Øresundsvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130306,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/UBEsfJQefZ.pdf,,,,,,,POINT (12.607855595948344 55.6580870629564)
trafiktaelling.898,9984,Bernstorffsgade_Polititorvet,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150910,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/8ILZK8y09O.pdf,,,,,,,POINT (12.570240024885047 55.66956611102645)
trafiktaelling.899,9985,Birkedommervej_Tomsgaardsvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130528,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/SiKIB9SKUD.pdf,,,,,,,POINT (12.526097822576713 55.709111318316026)
trafiktaelling.900,9986,Bispebjerg Bakke_Tagensvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20160331,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/TrduXdS90e.pdf,,,,,,,POINT (12.537803877487605 55.710423243326865)
trafiktaelling.901,9987,Bispebjergvej_Tuborgvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130530,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/7oW8IY3ZrP.pdf,,,,,,,POINT (12.538399181650966 55.71671622784611)
trafiktaelling.902,9988,Blegdamsvej_Trianglen_Østre Allé,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140227,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ylc1D7O97D.pdf,,,,,,,POINT (12.576686398452214 55.699224107231316)
trafiktaelling.903,9990,Emdrupvej_Lyngbyvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20160621,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/AZ36rR3cKR.pdf,,,,,,,POINT (12.556830537040717 55.7186335023637)
trafiktaelling.904,9991,Frederiksborgvej_Tuborgvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130523,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/pWo8wblpdn.pdf,,,,,,,POINT (12.532065058635355 55.71187061404163)
trafiktaelling.905,9992,Frederikssundsvej_Tomsgaardsvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130528,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/NUkBLuvJr3.pdf,,,,,,,POINT (12.521598454298202 55.706009555477216)
trafiktaelling.906,9993,Kalvebod Brygge_Havneholmen,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150912,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/uYbUONBOtt.pdf,,,,,,,POINT (12.557873748051495 55.6614535456961)
trafiktaelling.907,9994,Kalvebod Brygge_Arni Magnussons Gade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150912,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/BCQCw6HIri.pdf,,,,,,,POINT (12.565970034308881 55.66534520037977)
trafiktaelling.908,9995,Kalvebod Brygge_Bernstorffs Gade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150910,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/NezGdAMp0F.pdf,,,,,,,POINT (12.572136464836182 55.668235899319654)
trafiktaelling.909,9996,Lersø Parkallé_Haraldsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20160524,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/8YNfeM4227.pdf,,,,,,,POINT (12.556399398895051 55.7077821869828)
trafiktaelling.910,9997,Nørre Farimagsgade_Ahlefeldtsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150618,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/oDIguyGIP0.pdf,,,,,,,POINT (12.566210566663612 55.68311788665098)
trafiktaelling.911,9998,Nørre Farimagsgade_Frederiksborggade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150112,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/7KKrfk0qF9.pdf,,,,,,,POINT (12.568265751164187 55.68497588686208)
trafiktaelling.912,9999,Nørre Farimagsgade_Vendersgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150112,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/tfCSDCfmuO.pdf,,,,,,,POINT (12.567348157363975 55.68421948783026)
trafiktaelling.913,10000,Prags Boulevard_Raffinaderivej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150923,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/nVwgcDrxhH.pdf,,,,,,,POINT (12.621248126282087 55.66937730922766)
trafiktaelling.914,10001,Prags Boulevard_Strandlodsvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150923,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/YHgI6vJijq.pdf,,,,,,,POINT (12.618892329336475 55.66891173927798)
trafiktaelling.915,10002,Rentemestervej_Tomsgårdsvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130528,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ehlW6WV3Lf.pdf,,,,,,,POINT (12.52366486085593 55.70795107136556)
trafiktaelling.916,10003,Sjælør Boulevard_Carl Jakobsens Vej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140414,1014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/LnVl1q2zB6.pdf,,,,,,,POINT (12.527385283985005 55.65227779034719)
trafiktaelling.917,10004,Skelbækgade_Ingerslevsgade_Dybbølsbro,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20170209,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ri9hbDlizo.pdf,,,,,,,POINT (12.558550551420934 55.665268787202024)
trafiktaelling.918,10005,Skelbækgade_Kødboderne,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20160518,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/fmINoswImk.pdf,,,,,,,POINT (12.55762903006798 55.666183536855314)
trafiktaelling.919,10006,Strandlodsvej_Holmbladsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150915,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/L7fuyr9gQc.pdf,,,,,,,POINT (12.619677755168661 55.66779427666255)
trafiktaelling.920,10007,Sydhavnsgade_Scandiagade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140408,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/M4uxgkWjVB.pdf,,,,,,,POINT (12.539857938289444 55.651316964013425)
trafiktaelling.921,10008,Tagensvej_Hamletsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140319,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/kZCqiItFau.pdf,,,,,,,POINT (12.548073917283054 55.70312102597658)
trafiktaelling.922,10009,Tagensvej_Rovsingsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140319,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/4umirdxRbn.pdf,,,,,,,POINT (12.545326981857764 55.70477947635323)
trafiktaelling.923,10010,Tagensvej_Rådmandsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140319,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ZuLRRXfKIJ.pdf,,,,,,,POINT (12.552285155163407 55.70056919031338)
trafiktaelling.924,10011,Tuborgvej_Emdrupvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20160621,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/Lw12fOtsgf.pdf,,,,,,,POINT (12.54525552254725 55.722048157711406)
trafiktaelling.925,10012,Tuborgvej_Emdrupvej_Strandvejen,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20160623,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/1Zr1riVV2C.pdf,,,,,,,POINT (12.576245983028505 55.726717337802675)
trafiktaelling.926,10013,Ved Stadsgraven_Amager Fælledvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130316,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ln9TYPc3sD.pdf,,,,,,,POINT (12.595602058003138 55.66837126213151)
trafiktaelling.927,10014,Ved Vesterport_Hammerichsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20131003,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/jlTmvmcwoo.pdf,,,,,,,POINT (12.563214236467845 55.67573783412744)
trafiktaelling.928,10015,Vermlandsgade_Amagerbrogade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130313,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/IIaPYDBgWb.pdf,,,,,,,POINT (12.59630861778082 55.66870451113099)
trafiktaelling.929,10016,Vermlandsgade_Holmbladsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140326,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/rR06zyZKRn.pdf,,,,,,,POINT (12.612596068536375 55.66632199280464)
trafiktaelling.930,10017,Vermlandsgade_Kløvermarksvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20130307,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/5r6xFUAdrQ.pdf,,,,,,,POINT (12.600437906766262 55.6687105161916)
trafiktaelling.931,10018,Vermlandsgade_Prags Boulevard,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140401,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/WCVEslWAhA.pdf,,,,,,,POINT (12.61165064292525 55.667262201690214)
trafiktaelling.932,10019,Vermlandsgade_Uplandsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140325,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ezXrBckXT1.pdf,,,,,,,POINT (12.604226687492051 55.668305308345566)
trafiktaelling.933,10020,Vesterbrogade_Stenosgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20121010,2012,http://kk.sites.itera.dk/apps/kk_trafik/pdf/bSUedNZU7K.pdf,,,,,,,POINT (12.557283162710679 55.672641147665175)
trafiktaelling.934,10021,Øster Farimagsgade_Sølvgade_Webersgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20150618,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/uak2QcUAIt.pdf,,,,,,,POINT (12.574633696007506 55.689665551300386)
trafiktaelling.935,10022,Østerbrogade_Jagtvej,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140227,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/29kSEcCXRs.pdf,,,,,,,POINT (12.57747997229957 55.709160663916364)
trafiktaelling.936,10023,Østerbrogade_Ryesgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140227,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/aogUd1OBEK.pdf,,,,,,,POINT (12.578395429285914 55.69858204583212)
trafiktaelling.937,10024,Østerbrogade_Trianglen_Nordre Frihavnsgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140225,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/F59qWf0C5H.pdf,,,,,,,POINT (12.577567890596653 55.699651352211454)
trafiktaelling.938,10025,Østerbrogade_Trianglen_Odensegade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140225,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/Hj3sqFBaii.pdf,,,,,,,POINT (12.5779176333608 55.699240098459725)
trafiktaelling.939,10026,Østerbrogade_Øster Søgade_Classensgade,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140226,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/9Lzz3Rt5aj.pdf,,,,,,,POINT (12.579963808897427 55.69620288243417)
trafiktaelling.940,10027,Østerbrogade_Dag Hammerskjölds Allé_Øster Farimags,,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20140226,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/xrrBVIh91e.pdf,,,,,,,POINT (12.580227108956551 55.69580192518607)
trafiktaelling.941,10028,Ålandsgade_Holmbladsgade,,,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20140326,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/5c4tzgZbbg.pdf,,,,,,,POINT (12.604290156093954 55.66463101376787)
trafiktaelling.942,10029,Dronningensgade,,48,100,Øvrige tællinger,10,0,0,0,525,,500,600,1096,1300,1300,,,,,,,1300,20170420,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/6vUVYDMyNz.pdf,0,,,,,,POINT (12.59178537488348 55.67187899285663)
trafiktaelling.943,10030,Overgaden oven Vandet,,40,100,Øvrige tællinger,525,"1,0",600,700,819,,800,1000,,,,,,,,,,,20170419,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/gRKoBxDVzi.pdf,1,,4,,,,POINT (12.59164728131782 55.67274274800676)
trafiktaelling.944,10031,A.C. Meyers Vænge,viatrafik,16,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20140129,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/uSxTOZuNqx.pdf,,,,,,,POINT (12.540906520066487 55.650221102231136)
trafiktaelling.945,10032,A.C. Meyers Vænge,viatrafik,1,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20140122,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/fRkYUE2HfX.pdf,,,,,,,POINT (12.544032981994793 55.653056340488234)
trafiktaelling.946,10033,Amager Strandvej,viatrafik,122,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20140326,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/lLeqdgyiJn.pdf,,,,,,,POINT (12.633829522428815 55.65992594827657)
trafiktaelling.947,10034,Baldersgade,viatrafik,59,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150112,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/IcCDIhUqkL.pdf,,,,,,,POINT (12.547799287975158 55.70125405756427)
trafiktaelling.948,10035,Bangsbovej,viatrafik,14,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150316,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/N3JtF8lnb1.pdf,,,,,,,POINT (12.49849137868898 55.68873217656423)
trafiktaelling.949,10036,Bangsbovej,viatrafik,38,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150316,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/IovvC1ohgf.pdf,,,,,,,POINT (12.496085423788543 55.69038636063866)
trafiktaelling.950,10037,Carl Jacobsens Vej,viatrafik,16,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20160825,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/Pbt9MYxiPH.pdf,,,,,,,POINT (12.518333640493733 55.653466828593714)
trafiktaelling.951,10038,Clara Pontoppidans Vej,viatrafik,4,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150222,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/V8tYCBoHgc.pdf,,,,,,,POINT (12.511026816722895 55.656648381150276)
trafiktaelling.952,10039,Dybbølsbro,viatrafik,-,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150910,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/efLFqDlrHv.pdf,,,,,,,POINT (12.558983312067234 55.66498815600909)
trafiktaelling.953,10040,Dybendalsvej,viatrafik,19,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150316,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/JglxHk1xtm.pdf,,,,,,,POINT (12.503698507501788 55.69101189884475)
trafiktaelling.954,10041,Enghave Plads,viatrafik,12,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150809,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/Uce4wDjYOQ.pdf,,,,,,,POINT (12.546326357864308 55.6674333312)
trafiktaelling.955,10042,Englandsvej,viatrafik,-,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20140401,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/trFaSBTmjo.pdf,,,,,,,POINT (12.600348225186883 55.636540751228964)
trafiktaelling.956,10043,Gavlhusvej,viatrafik,31,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20170110,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/5UtqveuPs6.pdf,,,,,,,POINT (12.485715600953023 55.72236894100439)
trafiktaelling.957,10044,Holbergsgade,viatrafik,21,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20131113,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/NZAmpiYVew.pdf,,,,,,,POINT (12.590751989616756 55.67888738071256)
trafiktaelling.958,10045,Ib Schøngers Allé,viatrafik,6,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150216,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/9KS8DUOJOU.pdf,,,,,,,POINT (12.511459016860943 55.65610812948117)
trafiktaelling.959,10046,Irlandsvej,,64,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20151027,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/kA28yCzGpg.pdf,,,,,,,POINT (12.605575275436603 55.64579552494015)
trafiktaelling.960,10047,Irlandsvej,Nord for Windsorvej,92,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20151027,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/cuzybcFqev.pdf,,,,,,,POINT (12.607038924147469 55.64212274809443)
trafiktaelling.961,10048,Irlandsvej,Syd for Persillevej,-,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20151027,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/zH4Hdon0Gz.pdf,,,,,,,POINT (12.603994605208912 55.64973396407145)
trafiktaelling.962,10049,Istedgade,Øst for Abel Cathrines Gade,20,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150701,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/oWHZkWYdDu.pdf,,,,,,,POINT (12.56051286731572 55.67142964915961)
trafiktaelling.963,10050,Istedgade,Vest for Saxogade,91,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150701,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/fOpCkfscpU.pdf,,,,,,,POINT (12.55056046079926 55.668379702162724)
trafiktaelling.964,10051,Istedgade,Øst for Saxogade,100,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150809,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/06efnnXmvF.pdf,,,,,,,POINT (12.552110822773953 55.668826707280566)
trafiktaelling.965,10053,Katrinedalsvej,,11,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150316,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/W3QqjZnZ0e.pdf,,,,,,,POINT (12.498129287342257 55.69197791466167)
trafiktaelling.966,10054,Katrinedalsvej,,23,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150316,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/q6zRqAR2EZ.pdf,,,,,,,POINT (12.49537173197292 55.69115014663483)
trafiktaelling.967,10055,Langhusvej,Ud for kirken ved nr. 1,1,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20170110,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/uKzC9vEpX3.pdf,,,,,,,POINT (12.479419519076979 55.719143840004506)
trafiktaelling.968,10056,Lersø Parkallé,,11,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20131111,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/R3Ntvg9lPP.pdf,,,,,,,POINT (12.557223030655255 55.70517222517603)
trafiktaelling.969,10061,Nordre Frihavnsgade,slangetælling,52,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150619,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/HvKswX4kXh.pdf,,,,,,,POINT (12.582769536721527 55.702253141997836)
trafiktaelling.970,10062,Raffinaderivej,Syd for industrien,-,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20140410,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/Z3ZcJ9xpmj.pdf,,,,,,,POINT (12.618020806327781 55.67308692179691)
trafiktaelling.971,10067,Randbølvej,"slangetælling, viatrafik",15,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20160316,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/smQ2zTC0s2.pdf,,,,,,,POINT (12.500122705537308 55.689131697605376)
trafiktaelling.972,10068,Randbølvej,"slangetælling, viatrafik",38,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150316,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/EXK01XtGCH.pdf,,,,,,,POINT (12.498360241885292 55.690900240635756)
trafiktaelling.973,10069,Randbølvej,"slangetælling, viatrafik",65,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150316,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/r7SJF01UQ5.pdf,,,,,,,POINT (12.496496631813454 55.692616154929595)
trafiktaelling.974,10070,Rovsingsgade,"slangetælling, viatrafik",84,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20160825,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/xS3f5gEOTz.pdf,,,,,,,POINT (12.546534476620582 55.70595296357038)
trafiktaelling.975,10071,Sjællandsbroen,"Syd for bådhavnsgade, slangetælling, viatrfik",,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20150216,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ZDpu3HOw46.pdf,,,,,,,POINT (12.543217259845735 55.645548597728364)
